PID,Att (Variation),SKU,ASIN (To Populate),Link to Amazon,Amazon Title,Country of Origin,# Product Reviews,Avg Star Rating,Seasonality,Category,Subcategory,Category>Subcategory,Amazon Ranking (within Category) - not available (Project participants can fill in manually),Sales Rating (internal - nonAmazon),Sale Price,Inv Qty End of Period (Jul 30 - Aug 5),Traffic Jul 30 - Aug 5,Conversion Rate Jul 30 - Aug 5,Order Qty Rate Jul 30 - Aug 5,Quantity Aug 19 - Aug 26,Traffic Aug 19 - Aug 26,Conversion Rate Aug 19 - Aug 26,Order Qty Rate,Quantity Sep 2 - Sep 9,Traffic Sep 2 - Sep 9,Conversion Rate Sep 2 - Sep 9,Order Qty Rate,Quantity Sep 9 - Sep 16,Traffic Sep 9 - Sep 16,Conversion Rate Sep 9 - Sep 16,Order Qty Rate,Quantity Sep 16 - Sep 23,Traffic Sep 16 - Sep 23,Conversion Rate Sep 16 - Sep 23,Order Qty Rate,Quantity Sep 23 - Oct 2,Traffic Sep 23 - Oct 2,Conversion Rate Sep 23 - Oct 2,Order Qty Rate,Quantity Oct 2 - Oct 9,Traffic Sep 23 - Oct 2 - Oct 9,Conversion Rate Sep 23 - Oct 2 - Oct 9,Order Qty Rate,Keywords Provided to Amazon
387544,,387544,B094N3D41C,https://www.amazon.com/dp/B094N3D41C,NOVICA Handcarved Suar Wood Statuette Brown Indonesia Sculpture Thought Meditation People Portraits [7.75in H x 6.25in W x 2.8in D] 'Thinking Posture',Bali and Java,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$52.24,18,1,0,,17,0,0,0,17,0,0,0,17,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,
337149,,337149,B084P6ZJD6,https://www.amazon.com/dp/B084P6ZJD6,NOVICA Handcarved Teak Wood Appetizer Bowl from Bali Brown Indonesia Tableware Serveware Dishes Natural Materials [1.7in H x 9.75in W x 7in D] 'Nature'S Course',Bali and Java,No ASIN,No ASIN,,Tableware,Serveware,Tableware>Serveware,,A+,$42.74,33,2,50,,33,0,0,0,33,2,0,0,32,0,0,0,32,0,0,0,32,0,0,0,32,0,0,0,
379008,,379008,B08RB41KGK,https://www.amazon.com/dp/B08RB41KGK,NOVICA Handcarved Wood Catchall Brown Indonesia Decor Accessories Catchalls Trays 'Welcoming Hands',Bali and Java,No ASIN,No ASIN,,Decor Accessories,Catchalls and Trays,Decor Accessories>Catchalls and Trays,,A+,$59.95,10,,,,33,0,0,0,27,0,0,0,39,0,0,0,32,0,0,0,24,0,0,0,22,0,0,0,
228496,,228496,B00S2VUCPC,https://www.amazon.com/dp/B00S2VUCPC,NOVICA Handcarved Wood Coat Rack Sunflower Motif Wooden from Bali Brown Indonesia Wall Decor Key Holders Floral 'Sunflower Blossoms',Bali and Java,No ASIN,No ASIN,,Wall Decor,Coat and Key Holders,Wall Decor>Coat and Key Holders,,A+,$89.95,18,,,,18,0,0,0,17,0,0,0,17,0,0,0,17,0,0,0,17,0,0,0,17,0,0,0,
277760,,277760,B0BLHCZMS7,https://www.amazon.com/dp/B0BLHCZMS7,NOVICA Handcarved Wood Jewelry Box Decorated from Indonesia Brown Boxes Floral Painted Hinduism 'Bhoma Treasure',Bali and Java,No ASIN,No ASIN,,Jewelry Boxes,Boxes,Jewelry Boxes>Boxes,,A+,$79.95,164,,,,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,
310642,,310642,B07N41C8HK,https://www.amazon.com/dp/B07N41C8HK,NOVICA Handcarved Wood Puzzle Box Buddha Motif from Bali Brown Indonesia Decor Accessories Decorative Boxes Buddhism [2.4in H x 3.9in W x 3.1in D] 'Glory of Buddha',Bali and Java,No ASIN,No ASIN,,Decor Accessories,Decorative Boxes,Decor Accessories>Decorative Boxes,,A+,$29.99,59,1,0,,58,0,0,0,58,2,0,0,58,1,0,0,58,2,0,0,58,0,0,0,58,0,0,0,
260070,,260070,B017MDK4LM,https://www.amazon.com/dp/B017MDK4LM,NOVICA Handcarved Wood Relief Panel Balinese Hibiscus Flower Brown Indonesia Wall Decor Panels Floral [6.75in H x 5.75in W x 1in D] 'Single Hibiscus',Bali and Java,No ASIN,No ASIN,,Wall Decor,Relief Panels,Wall Decor>Relief Panels,,A+,$43.99,29,5,0,,24,2,0,0,23,3,0,0,20,0,0,0,20,0,0,0,20,1,0,0,20,0,0,0,
392451,,392451,B094N338P2,https://www.amazon.com/dp/B094N338P2,NOVICA Handcarved Wood Relief Panel Suar Floral Multicolor Indonesia Wall Decor Panels Balinese Traditional Carvings 'Antique Lotus',Bali and Java,No ASIN,No ASIN,,Wall Decor,Relief Panels,Wall Decor>Relief Panels,,A+,$129.95,57,16,0,,56,1,0,0,53,13,0,0,50,11,0,0,47,0,0,0,46,2,0,0,43,0,0,0,
255333,,255333,B014RJJUDC,https://www.amazon.com/dp/B014RJJUDC,NOVICA Artisan Handmade Wood Sculpture Cat from Balinese Artisan Brown Indonesia Animal Themed 'Short Haired Cat',Bali and Java,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$74.09,34,6,0,,34,10,0,0,34,3,0,0,34,3,0,0,34,1,0,0,34,3,0,0,34,0,0,0,
416263,,416263,B0BGT3CCVM,https://www.amazon.com/dp/B0BGT3CCVM,NOVICA Handcarved Wood Sculpture Romantic Indonesia Wedding People Portraits Dance Music [11.75in H x 6.75in W x 2in D] 'Honeymoon Dance',Bali and Java,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$69.95,60,1,0,,57,0,0,0,52,0,0,0,48,2,0,0,47,0,0,0,45,1,0,0,39,0,0,0,
252499,,252499,B013RDSUZI,https://www.amazon.com/dp/B013RDSUZI,NOVICA Handcarved Wood Sculpture Signed from Bali Brown Indonesia [3.9in H x 7.75in W x 11.75in D] 'Praise and Gratitude',Bali and Java,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$89.95,68,3,0,,59,3,0,0,45,9,0,0,34,7,0,0,30,4,0,0,24,6,0,0,17,0,0,0,
292849,,292849,B0714F8RFZ,https://www.amazon.com/dp/B0714F8RFZ,NOVICA Artisan Handmade Wood Sculpture Suar Mother Child from Bali Brown Indonesia Family 'Playful Mother',Bali and Java,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$59.99,34,7,0,,30,3,0,0,29,3,0,0,26,5,20,1,6,4,0,0,19,6,0,0,20,0,0,0,
21546,,21546,B00011V2E6,https://www.amazon.com/dp/B00011V2E6,NOVICA Artisan Handmade Wood Statuette Yoga Sculpture Brown Indonesia Thought Meditation 'Meditating Yogi',Bali and Java,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$42.74,9,30,10,,12,36,5.56,2,9,24,4.17,1,15,12,16.67,2,22,18,11.11,2,23,36,2.78,1,21,25,16,4,
247710,,247710,B01F84G1HS,https://www.amazon.com/dp/B01F84G1HS,NOVICA Handcrafted .925 Sterling Silver 21k Gold Vermeil Filigree Chandelier Earrings Plated Peru Oak Buff [2 in L x 0.9 in W] 'Raindrop Cascade',Andes,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$116.99,7,1,0,,5,1,0,0,5,0,0,0,5,0,0,0,4,1,0,0,4,0,0,0,3,0,0,0,
247711,,247711,B016QKXCOS,https://www.amazon.com/dp/B016QKXCOS,NOVICA Artisan Handmade Gold Vermeil Filigree Dangle Earrings .925 Sterling Silver Plated Peru 'Emerging',Andes,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$69.99,5,5,0,,5,3,0,0,5,1,0,0,5,4,0,0,5,1,0,0,5,3,0,0,4,8,12.5,1,
307935,,307935,B079YXKPD2,https://www.amazon.com/dp/B079YXKPD2,NOVICA Handcrafted .925 Sterling Silver Amethyst Dangle Earrings Artisan from Bali Purple Indonesia Gemstone Birthstone 'Dewdrops at Dawn',Bali and Java,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$44.99,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
417350,,417350,B0BGT2W7MC,https://www.amazon.com/dp/B0BGT2W7MC,NOVICA Handcrafted Bead Wrap Bracelet Beaded Glass Crystal Purple Green Guatemala Bohemian [31 in L x 0.5 in W] 'Fresh Harvest',Central America,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$37.99,10,1,0,,8,1,0,0,7,3,33.33,1,6,4,0,0,6,4,0,0,5,3,0,0,4,0,0,0,
249595,,249595,B01CTGT5S0,https://www.amazon.com/dp/B01CTGT5S0,NOVICA Handcrafted .925 Sterling Silver Carnelian Garnet Dangle Earrings from India Red Orange Marsala Birthstone [1.6 in L x 0.4 in W x 0.2 in D] 'Colorful Curves',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$49.99,20,,,,20,0,0,0,20,0,0,0,20,2,0,0,20,2,0,0,20,1,0,0,20,0,0,0,
293845,,293845,B072YS6S8V,https://www.amazon.com/dp/B072YS6S8V,NOVICA Artisan Handmade Chalcedony Dangle Earrings .925 Sterling Silver Blue Tone India Niagara Gemstone 'Blue Serenity',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$49.99,13,25,0,,13,8,0,0,13,6,0,0,13,2,0,0,12,5,20,1,12,3,0,0,12,0,0,0,
239836,,239836,B01D1WD6O0,https://www.amazon.com/dp/B01D1WD6O0,NOVICA Artisan Handmade .925 Sterling Silver Dangle Earrings Balinese Leaf Theme Indonesia Tree 'Bali Bay Leaf',Bali and Java,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$38.24,3,5,0,,2,9,11.11,1,1,9,0,0,7,6,0,0,6,10,10,1,14,9,0,0,14,11,9.09,1,
268067,,268067,B01H2JCZY0,https://www.amazon.com/dp/B01H2JCZY0,NOVICA Handcrafted .925 Sterling Silver Dangle Earrings Fair Trade Indonesia [1.7 in L x 0.3 in W x 0.3 in D] 'Silent Scepter',Bali and Java,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$35.99,11,0,0,,9,0,0,0,9,0,0,0,8,0,0,0,8,1,0,0,6,2,0,0,5,0,0,0,
204718,,204718,B00F2V9AEO,https://www.amazon.com/dp/B00F2V9AEO,NOVICA Artisan Handmade .925 Sterling Silver Dangle Earrings Modern Thailand [1.8 in L x 0.4 in W] 'Gentle Sigh',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$29.99,7,3,0,,7,1,0,0,7,1,0,0,7,3,0,0,7,0,0,0,7,0,0,0,7,0,0,0,
200704,,200704,B00BFX5772,https://www.amazon.com/dp/B00BFX5772,NOVICA Handcrafted .925 Sterling Silver Dangle Earrings No Stone Thailand [2.8 in L x 1 in W] 'Early Rain',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$49.99,6,,,,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,2,2,50,1,
409321,,409321,B0BYPCNW24,https://www.amazon.com/dp/B0BYPCNW24,NOVICA Handmade .925 Sterling Silver Dangle Earrings Reconstituted Turquoise India Gemstone [2 in L x 0.4 in W x 0.1 in D] 'Painted Desert',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$49.49,23,,,,17,1,0,0,14,1,0,0,12,3,0,0,12,1,0,0,11,0,0,0,11,0,0,0,
243909,,243909,B01D3OH8Z4,https://www.amazon.com/dp/B01D3OH8Z4,NOVICA Handcrafted .925 Sterling Silver Dangle Earrings Taxco from Mexico Black Star [1.8 in L x 1 in W] 'Taxco Night',Mexico,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$49.99,4,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,
361805,,361805,B081TGPN5P,https://www.amazon.com/dp/B081TGPN5P,NOVICA Handcrafted .925 Sterling Silver Drop Earrings Floral from Bali Indonesia [1.4 in L x 0.8 in W x 0.4 in D] 'Bloom Time',Bali and Java,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$39.99,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89526,,89526,B0002JLRZQ,https://www.amazon.com/dp/B0002JLRZQ,NOVICA Artisan Handmade .925 Sterling Silver Filigree Earrings Chandelier Statement Thailand 'Mystic Rain',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$69.99,5,14,7.1,,3,15,0,0,2,19,5.26,1,2,12,0,0,2,14,0,0,8,13,0,0,9,0,0,0,
254773,,254773,B01CTGT9RM,https://www.amazon.com/dp/B01CTGT9RM,NOVICA Artisan Handmade Garnet Chandelier Earrings .925 Sterling Silver Jhumki Burgundy Red India Bohemian Birthstone 'Music',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$44.99,10,10,0,,9,10,10,1,9,9,0,0,9,6,0,0,7,9,11.11,1,8,12,0,0,8,0,0,0,
426097,,426097,B0C4YMCZ1Z,https://www.amazon.com/dp/B0C4YMCZ1Z,NOVICA Handcrafted Glass Beaded Wrap Bracelet with Arrow Motifs Pewter Multicolor Patterned Guatemala Geometric [22 in min L x 22.75 in max L x 0.4 in W] 'Geometric Renovation',Central America,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$53.99,17,,,,16,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,
94542,,94542,B000FH8TUQ,https://www.amazon.com/dp/B000FH8TUQ,NOVICA Artisan Handmade .925 Sterling Silver Hoop Earrings Thailand 'Leaves in The Wind',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$57.99,8,1,0,,7,1,0,0,6,0,0,0,7,1,0,0,7,2,0,0,7,0,0,0,7,0,0,0,
138782,,138782,B000YG9L7I,https://www.amazon.com/dp/B000YG9L7I,NOVICA Handcrafted .925 Sterling Silver Hoop Earrings from Mexico No Stone 'Sun Renaissance',Mexico,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$94.99,18,2,0,,18,0,0,0,18,2,0,0,18,0,0,0,18,3,0,0,18,1,0,0,18,0,0,0,
251332,,251332,B01HFJ45XG,https://www.amazon.com/dp/B01HFJ45XG,NOVICA Handcrafted .925 Sterling Silver Hoop Earrings of Taxco Mexico Sharkskin [0.1 in H x 1.1 in Diam.] 'Twist and Shine',Mexico,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$77.99,4,,,,1,1,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,14,0,0,0,
303022,,303022,B079SM8NTL,https://www.amazon.com/dp/B079SM8NTL,NOVICA Handcrafted .925 Sterling Silver Hoop Earrings Polished Endless Tone India [1.8 in L x 1.8 in W x 0.1 in D] 'Timeless Charm',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$37.99,17,1,0,,26,1,0,0,21,1,0,0,20,0,0,0,22,0,0,0,20,0,0,0,19,0,0,0,
248322,,248322,B01D3OGV84,https://www.amazon.com/dp/B01D3OGV84,NOVICA Artisan Handmade .925 Sterling Silver Hoop Earrings Vintage Style Crescent Moon Mexico Sun 'Moon at Rest',Mexico,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$64.99,3,27,0,,5,19,5.26,1,5,16,0,0,5,20,0,0,3,25,8,2,3,22,0,0,3,0,0,0,
256408,,256408,B01D1WDYI8,https://www.amazon.com/dp/B01D1WDYI8,NOVICA Handcrafted .925 Sterling Silver Jade Dangle Earrings Fair Trade Green Guatemala [1.5 in L x 0.6 in W x 0.2 in D] 'Cool Maya Jungle',Central America,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$63.99,8,,,,6,2,0,0,6,2,0,0,6,2,0,0,6,2,0,0,6,1,0,0,6,0,0,0,
256411,,256411,B08TQS2L3V,https://www.amazon.com/dp/B08TQS2L3V,NOVICA Handcrafted .925 Sterling Silver Jade Dangle Earrings Fair Trade Green Guatemala [1.6 in L x 0.8 in W x 0.2 in D] 'Otomi Forest Princess',Central America,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$71.99,11,,,,11,0,0,0,11,0,0,0,11,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,
227913,,227913,B01D1WD1PO,https://www.amazon.com/dp/B01D1WD1PO,NOVICA Artisan Handmade Jade Dangle Earrings .925 Sterling Silver Forest Green Guatemala Modern 'Forest Green',Central America,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$69.99,2,2,0,,2,1,0,0,2,0,0,0,2,0,0,0,2,2,0,0,2,1,0,0,2,0,0,0,
249469,,249469,B01HFJ9ATK,https://www.amazon.com/dp/B01HFJ9ATK,NOVICA Handcrafted .925 Sterling Silver Labradorite Dangle Earrings India Grey Modern [1.2 in L x 0.8 in W x 0.2 in D] 'Sublime Symmetry',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$34.99,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,10,0,0,0,
260948,,260948,B01MSIMD5O,https://www.amazon.com/dp/B01MSIMD5O,NOVICA Artisan Handmade Lapis Lazuli Dangle Earrings Brass Silver with Sterling Blue Thailand Reflecting Pond Birthstone 'Early Sun',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$35.99,10,2,0,,1,5,20,1,1,1,0,0,1,1,0,0,1,6,0,0,3,3,33.33,1,3,0,0,0,
161945,,161945,B0026IR28M,https://www.amazon.com/dp/B0026IR28M,NOVICA Handcrafted .925 Sterling silver Men's Necklace Pendant Indonesia 'Imperfection',Bali and Java,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$143.99,9,7,0,,9,1,0,0,9,2,0,0,9,2,0,0,9,1,0,0,9,0,0,0,9,0,0,0,
289733,,289733,B06XHNDD1N,https://www.amazon.com/dp/B06XHNDD1N,NOVICA Handcrafted .925 Sterling Silver Opal Dangle Earrings Andean with Natural Pink Peru [2 in L x 0.2 in W x 0.2 in D] 'Beacons of Light',Andes,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$129.99,1,,,,4,1,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
244664,,244664,B01D1WCYCK,https://www.amazon.com/dp/B01D1WCYCK,NOVICA Artisan Handmade .925 Sterling Silver Pendant Necklace Balinese with Bone Inlay Natural Or White Indonesia 'Moon Romancing',Bali and Java,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$59.49,3,13,0,,4,10,0,0,4,11,0,0,4,11,0,0,4,19,0,0,3,16,6.25,1,3,0,0,0,
251340,,251340,B01DCLOLZI,https://www.amazon.com/dp/B01DCLOLZI,NOVICA Handcrafted .925 Sterling Silver Prehnite Button Earrings Taxco Green Mexico [0.6 in L x 0.6 in W x 0.4 in D] 'Light of Taxco',Mexico,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$94.99,2,,,,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,
348615,,348615,B07KT4MMRH,https://www.amazon.com/dp/B07KT4MMRH,NOVICA Artisan Handmade Roman Glass Drop Earrings from Thailand .925 Sterling Silver 'Roman Towers',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$67.95,152,183,2.2,,136,296,1.69,5,134,242,1.24,3,133,128,2.34,3,132,122,0.82,1,128,319,1.57,5,120,251,3.19,8,
295218,,295218,B072YTCTMX,https://www.amazon.com/dp/B072YTCTMX,NOVICA Artisan Handmade .925 Sterling Silver Stud Earrings Bird from Thailand Animal Themed 'Little Birds',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$23.99,5,1,0,,5,1,0,0,5,0,0,0,5,1,0,0,5,1,0,0,5,0,0,0,5,0,0,0,
295237,,295237,B072YRS4F6,https://www.amazon.com/dp/B072YRS4F6,NOVICA Handcrafted .925 Sterling Silver Stud Earrings Thai Floral Tone Thailand [0.4 in L x 0.4 in W] 'Floral Delicacy',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$23.99,7,,,,7,0,0,0,6,0,0,0,7,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0,
303018,,303018,B079SP1JTW,https://www.amazon.com/dp/B079SP1JTW,NOVICA Artisan Handmade .925 Sterling Silver Toe Rings from India Wrap 'Fascinating Swirls'(Pair),India,No ASIN,No ASIN,Spring/ Summer,Jewelry,Toe Rings,Jewelry>Toe Rings,,A+,$27.99,5,11,0,,4,14,0,0,3,7,14.29,1,3,2,0,0,3,5,0,0,3,2,0,0,3,0,0,0,
382462,,382462,B09T6XDZNB,https://www.amazon.com/dp/B09T6XDZNB,NOVICA Handcrafted Brown Macrame Bracelet with Parota Wood Beads Beaded Guatemala Nature [5.5 in min L x 11 in max L x 0.3 in W] 'Beautiful Nature',Central America,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$16.19,18,,,,14,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,13,0,0,0,0,0,0,0,
197864,,197864,B00FL3FAAG,https://www.amazon.com/dp/B00FL3FAAG,NOVICA Artisan Handcrafted Alpaca Hat Wool Patterned Accessories Multicolor Knit Patternedhand Peru 'Indigo Winter',Andes,No ASIN,No ASIN,Fall/ Winter,Accessories,Hats,Accessories>Hats,,A+,$49.99,11,,,,11,1,0,0,11,1,0,0,11,1,0,0,11,0,0,0,11,1,0,0,11,0,0,0,
228606,,228606,B01HFJ5F58,https://www.amazon.com/dp/B01HFJ5F58,NOVICA Handcrafted 18k Gold Plated Golden Grass Jewelry Set Necklace Earrings Natural Fiber Pendant Materials Brazil 'Jalap�o Evolution II',Brazil,No ASIN,No ASIN,,Jewelry,Jewelry Sets,Jewelry>Jewelry Sets,,A+,$47.99,3,,,,2,1,0,0,1,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,
332066,,332066,B07Y3TBH95,https://www.amazon.com/dp/B07Y3TBH95,NOVICA Handcrafted 925 Sterling Silver Dangle Earrings Labyrinth Circle Thailand Celtic [1 in L x 0.4 in W] 'Interconnected in ',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$37.99,3,,,,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,
212105,,212105,B01JJ37VX2,https://www.amazon.com/dp/B01JJ37VX2,NOVICA Artisan Handmade Cultured Freshwater Pearl Amethyst Cluster Earrings Quartz .925 Sterling Silver Plated Glass Bead Pink Beaded Dangle Thailand Mauve Mist Birthstone 'Sweet Lavender',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$21.59,11,12,25,,9,4,0,0,8,13,7.69,1,8,6,0,0,8,13,0,0,8,8,0,0,8,0,0,0,
211929,,211929,B00F2WWB3U,https://www.amazon.com/dp/B00F2WWB3U,NOVICA Artisan Handmade Garnet Dangle Earrings .925 Sterling Silver Red India Marsala Birthstone 'Scarlet Solitaire',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$49.99,3,7,0,,3,5,0,0,3,4,0,0,3,2,0,0,3,2,0,0,3,3,0,0,2,6,16.67,1,
217483,,217483,B016QXJIC0,https://www.amazon.com/dp/B016QXJIC0,NOVICA Artisan Handmade .925 Sterling Silver Toe Rings from India Modern Bohemian 'Luminosity'(Pair),India,No ASIN,No ASIN,Spring/ Summer,Jewelry,Toe Rings,Jewelry>Toe Rings,,A+,$29.99,34,44,6.8,,53,18,0,0,53,14,0,0,53,19,0,0,53,18,0,0,51,18,5.56,1,51,19,5.26,1,
247445,,247445,B01IPEAHPU,https://www.amazon.com/dp/B01IPEAHPU,NOVICA Artisan Handmade Agate Anklet Colorful Brass Multicolor Gold Tone Beaded Thailand Dried Herb Birthstone 'Cheerful Walk',Thailand,No ASIN,No ASIN,Spring/ Summer,Jewelry,Anklets,Jewelry>Anklets,,A+,$25.99,8,16,0,,16,5,0,0,6,2,0,0,10,1,0,0,10,4,0,0,10,3,0,0,10,0,0,0,
368956,,368956,B081TK7XXV,https://www.amazon.com/dp/B081TK7XXV,NOVICA Handcrafted Alpaca Blend Throw Warm in Peru Red Woolwool Pillows Throws Blankets Patterned Travel Friendly [64in L x 51in W Fringe 3.1in L] 'Cozy Combination in Flame',Andes,No ASIN,No ASIN,Fall/ Winter,Pillows & Throws,Blankets and Throws,Pillows & Throws>Blankets and Throws,,A+,$69.95,49,,,,49,0,0,0,49,1,0,0,49,0,0,0,49,0,0,0,48,0,0,0,48,0,0,0,
156673,,156673,B007AJN0AG,https://www.amazon.com/dp/B007AJN0AG,NOVICA Artisan Handmade Garnet Amethyst Cluster Earrings Cultured Freshwater Pearl Dangle .925 Sterling Silver Peridot Multigem Purple Beaded Thailand Birthstone 'Bright Bouquet',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$23.39,229,449,5.6,,268,276,3.62,10,256,203,5.42,11,243,184,7.07,13,440,184,2.17,4,427,125,8.8,11,595,156,9.62,15,
254308,,254308,B01JKV2NXG,https://www.amazon.com/dp/B01JKV2NXG,NOVICA Artisan Handmade Amethyst Tennis Bracelet Indian .925 Sterling Silver Purple Style Ultra Violet Birthstone 'Romantic Violet',India,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$44.99,4,5,0,,8,9,0,0,8,7,0,0,7,10,10,1,7,10,0,0,12,10,0,0,11,12,8.33,1,
182126,,182126,B0051PI2LS,https://www.amazon.com/dp/B0051PI2LS,NOVICA Handmade Turquoise Cuff Bracelet Crafted Mexican Taxco Silver Natural Sterling Blue Mexico [5.75 in L (end to End) x 0.4 in W] 'Aztec Elegance',Mexico,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$199.00,98,13,0,,97,5,0,0,94,10,0,0,91,19,5.26,1,90,8,0,0,89,11,0,0,85,0,0,0,
320159,,320159,B081FLRW3Y,https://www.amazon.com/dp/B081FLRW3Y,NOVICA Handcrafted Bamboo Wind Chimes from Bali Brown Metallic Indonesia Outdoor Living [14.5in H x 11.75in W x 1.2in D] 'Natural Ring',Bali and Java,No ASIN,No ASIN,,Outdoor Living,Outdoor Living,Outdoor Living>Outdoor Living,,A+,$26.99,18,1,0,,24,0,0,0,21,0,0,0,21,0,0,0,21,1,0,0,21,0,0,0,21,0,0,0,
245478,,245478,B01CZ67X7O,https://www.amazon.com/dp/B01CZ67X7O,NOVICA Handcrafted Bangle Bracelet Balinese Indonesia Modern 'Tender Embrace',Bali and Java,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$87.99,3,3,0,,3,0,0,0,2,2,0,0,1,3,0,0,0,4,25,1,0,0,0,0,20,0,0,0,
168691,,168691,B00CHS5LT8,https://www.amazon.com/dp/B00CHS5LT8,NOVICA Artisan Handmade Women's Batik Robe Rayon Clothing Blue Patterned Indonesia 'Blue Baliku',Bali and Java,No ASIN,No ASIN,,Clothing,Robes,Clothing>Robes,,A+,$90.24,13,20,10,,13,22,0,0,13,21,0,0,13,9,0,0,13,19,0,0,13,16,0,0,12,9,11.11,1,
